seller_id_numeric,avg_review_score_per_seller
222,4.261363636363637
223,3.8333333333333335
224,4.011627906976744
225,4.173913043478261
226,3.8048780487804876
227,3.6956521739130435
228,3.8652482269503547
229,4.3
230,2.7916666666666665
231,2.3333333333333335
232,1.0
233,4.1722222222222225
234,5.0
235,4.0
236,4.6
237,3.0357142857142856
238,4.045889101338432
239,3.7679558011049723
240,4.1767676767676765
241,3.9442379182156135
242,4.287234042553192
243,4.391891891891892
244,4.266666666666667
245,4.421052631578948
246,4.127659574468085
247,4.25
248,3.5384615384615383
249,4.032258064516129
250,4.3076923076923075
251,4.48
252,4.34020618556701
253,4.181818181818182
254,3.8756476683937824
255,4.336734693877551
256,2.9642857142857144
257,4.391304347826087
258,4.857142857142857
259,3.903225806451613
260,3.8997668997668997
261,3.6875
262,5.0
263,4.923076923076923
264,4.038095238095238
265,4.353982300884955
266,4.348837209302325
267,4.357142857142857
268,3.869565217391304
269,3.643835616438356
270,3.933333333333333
271,4.108333333333333
272,4.0
273,3.5714285714285716
274,4.427272727272728
275,3.8194444444444446
276,4.6
277,4.279411764705882
278,4.054621848739496
279,4.283372365339578
280,4.609756097560975
281,4.256410256410256
282,4.0
283,3.943820224719101
284,4.2745098039215685
285,3.2857142857142856
286,2.5714285714285716
287,4.4772727272727275
288,3.7875
289,3.650943396226415
290,4.117647058823529
291,4.477777777777778
292,4.485714285714286
293,4.159090909090909
294,5.0
295,4.833333333333333
296,3.6666666666666665
297,4.1436170212765955
298,4.139097744360902
299,4.2844827586206895
300,4.070422535211268
301,2.3333333333333335
302,4.237704918032787
303,4.422885572139304
304,4.405405405405405
305,4.1045454545454545
306,4.391304347826087
307,4.344262295081967
308,3.75
309,4.125
310,4.1
311,3.923076923076923
312,4.0
313,4.5
314,4.666666666666667
315,4.2388059701492535
316,4.281767955801105
317,3.3043478260869565
318,3.7916666666666665
319,4.525
320,4.745454545454545
321,3.5714285714285716
322,3.6666666666666665
323,4.0
324,3.4597701149425286
325,4.073170731707317
326,3.8333333333333335
327,3.7291666666666665
328,3.395348837209302
329,3.811320754716981
330,4.387096774193548
331,4.084033613445378
332,3.909090909090909
333,4.559322033898305
334,4.088888888888889
335,4.444444444444445
336,3.994818652849741
337,3.8
338,3.8956521739130436
339,4.0
340,4.0
341,3.76
342,4.206060606060606
343,4.426470588235294
344,3.3333333333333335
345,4.013698630136986
346,1.0
347,4.811594202898551
348,3.9285714285714284
349,4.533333333333333
350,4.3478260869565215
351,4.142857142857143
352,4.226107226107226
353,4.006896551724138
354,4.1
355,4.237113402061856
356,4.242424242424242
357,4.0
358,3.3373493975903616
359,5.0
360,4.0
361,3.784
362,3.9451219512195124
363,3.5
364,4.041666666666667
365,4.165048543689321
366,4.195121951219512
367,4.222222222222222
368,3.5714285714285716
369,4.004739336492891
370,4.388888888888889
371,4.384615384615385
372,4.230769230769231
373,4.346153846153846
374,3.8974358974358974
375,3.3043478260869565
376,3.8181818181818183
377,3.5938628158844765
378,4.454545454545454
379,4.142857142857143
380,3.953125
381,4.046357615894039
382,4.428571428571429
383,4.360730593607306
384,3.4352941176470586
385,3.711864406779661
386,4.666666666666667
387,4.695652173913044
388,3.9951923076923075
389,3.7857142857142856
390,5.0
391,4.423076923076923
392,4.558139534883721
393,3.985074626865672
394,5.0
395,4.041666666666667
396,4.326530612244898
397,4.336842105263158
398,4.129032258064516
399,4.4
400,4.358333333333333
401,4.366666666666666
402,3.6444444444444444
403,3.767857142857143
404,4.384615384615385
405,3.56
406,3.0833333333333335
407,4.297297297297297
408,4.5
409,3.3516129032258064
410,5.0
411,4.205882352941177
412,3.9183673469387754
413,4.054347826086956
414,4.0
415,3.5180722891566263
416,4.019230769230769
417,4.5476190476190474
418,3.888888888888889
419,4.482758620689655
420,4.351351351351352
421,4.196428571428571
422,3.764705882352941
423,3.625
424,4.155555555555556
425,3.8524590163934427
426,4.056603773584905
427,3.8333333333333335
428,4.092105263157895
429,3.923076923076923
430,4.466666666666667
431,4.333333333333333
432,1.0
433,4.558139534883721
434,4.203389830508475
435,4.217391304347826
436,5.0
437,4.25
438,4.081081081081081
439,4.2
440,5.0
441,4.14975845410628
442,5.0
443,3.5258620689655173
444,3.3176470588235296
445,3.68944099378882
446,4.0
447,3.930939226519337
448,4.0
449,4.434782608695652
450,2.0
451,4.333333333333333
452,2.712918660287081
453,3.5492957746478875
454,4.252427184466019
455,4.21875
456,2.5
457,4.580645161290323
458,4.357142857142857
459,4.424242424242424
460,3.0526315789473686
461,5.0
462,4.291666666666667
463,4.0
464,3.75
465,4.333333333333333
466,3.5588235294117645
467,4.666666666666667
468,4.538461538461538
469,2.1
470,3.8
471,4.166666666666667
472,4.2272727272727275
473,4.0
474,4.303370786516854
475,4.888888888888889
476,4.3
477,4.035714285714286
478,3.903225806451613
479,4.044444444444444
480,4.509803921568627
481,4.111111111111111
482,4.558441558441558
483,4.3313953488372094
484,4.2
485,4.2894736842105265
486,3.88
487,3.88
488,4.157894736842105
489,4.213235294117647
490,4.209302325581396
491,4.310344827586207
492,3.3333333333333335
493,4.085714285714285
494,4.089108910891089
495,4.120689655172414
496,4.061224489795919
497,3.9310344827586206
498,4.4
499,4.188235294117647
500,3.765765765765766
501,3.5
502,4.282722513089006
503,3.861842105263158
504,3.9308510638297873
505,3.0
506,3.8536585365853657
507,4.578947368421052
508,4.423076923076923
509,3.9035087719298245
510,4.0476190476190474
511,4.511111111111111
512,4.530864197530864
513,3.6792452830188678
514,4.24
515,4.192139737991266
516,3.6666666666666665
517,4.809523809523809
518,3.967741935483871
519,3.725
520,5.0
521,4.282608695652174
522,4.525
523,4.3076923076923075
524,4.578947368421052
525,4.5
526,4.5
527,4.155555555555556
528,3.95
529,3.9696969696969697
530,4.0
531,3.8
532,4.123809523809523
533,4.438709677419355
534,4.235294117647059
535,4.5
536,4.5
537,3.91
538,4.0
539,5.0
540,3.7142857142857144
541,4.260869565217392
542,4.2368421052631575
543,3.2
544,4.285714285714286
545,4.221153846153846
546,4.25
547,4.2727272727272725
548,3.25
549,4.175438596491228
550,3.8157894736842106
551,3.851063829787234
552,3.897727272727273
553,4.115384615384615
554,4.916666666666667
555,3.7875
556,3.7142857142857144
557,4.447284345047923
558,4.568627450980392
559,4.204545454545454
560,4.714285714285714
561,4.4393939393939394
562,4.222222222222222
563,4.8
564,3.6666666666666665
565,4.357142857142857
566,3.9285714285714284
567,5.0
568,3.760932944606414
569,4.714285714285714
570,4.6
571,4.049180327868853
572,4.777777777777778
573,3.0
574,3.8194444444444446
575,3.92
576,4.383333333333334
577,3.4
578,4.909090909090909
579,3.761904761904762
580,4.26530612244898
581,4.75
582,4.409090909090909
583,3.9411764705882355
584,3.967741935483871
585,3.783333333333333
586,4.473684210526316
587,4.2481481481481485
588,2.6666666666666665
589,3.466666666666667
590,3.7032967032967035
591,2.6666666666666665
592,4.628571428571429
593,3.4696969696969697
594,4.5
595,4.647058823529412
596,3.8
597,4.2894736842105265
598,4.333333333333333
599,4.036496350364963
600,4.0
601,2.6578947368421053
602,4.117647058823529
603,3.0833333333333335
604,4.159151193633952
605,4.016666666666667
606,4.111111111111111
607,4.327586206896552
608,3.111111111111111
609,4.560975609756097
610,3.617021276595745
611,4.260869565217392
612,3.96
613,3.8085106382978724
614,4.333333333333333
615,4.6
616,4.123076923076923
617,5.0
618,3.8636363636363638
619,3.727272727272727
620,3.5
621,3.8333333333333335
622,4.5
623,3.0
624,4.625
625,4.428571428571429
626,4.15625
627,3.7058823529411766
628,3.869565217391304
629,3.7962962962962963
630,4.233333333333333
631,4.25
632,4.185185185185185
633,3.9
634,4.142857142857143
635,4.605263157894737
636,4.0
637,4.384615384615385
638,4.090909090909091
639,3.8944444444444444
640,4.545454545454546
641,3.2
642,4.5
643,4.588235294117647
644,4.112676056338028
645,4.416666666666667
646,4.0625
647,3.8378378378378377
648,4.201923076923077
649,4.254545454545455
650,4.833333333333333
651,4.193548387096774
652,3.7241379310344827
653,4.3858267716535435
654,4.352941176470588
655,4.714285714285714
656,3.763888888888889
657,4.0
658,5.0
659,3.9310344827586206
660,4.4
661,4.384615384615385
662,4.3
663,3.9523809523809526
664,4.8
665,4.27741935483871
666,4.666666666666667
667,4.105263157894737
668,3.2
669,3.6
670,3.808219178082192
671,4.333333333333333
672,4.441860465116279
673,4.4186046511627906
674,3.9444444444444446
675,4.326086956521739
676,4.560975609756097
677,4.0606060606060606
678,3.6857142857142855
679,4.132947976878612
680,4.03
681,4.515151515151516
682,1.0
683,3.925373134328358
684,3.0150375939849625
685,4.310344827586207
686,3.8275862068965516
687,4.375
688,3.880952380952381
689,4.052631578947368
690,4.875
691,5.0
692,4.363636363636363
693,3.528888888888889
694,4.833333333333333
695,3.5
696,4.125
697,3.4615384615384617
698,3.6140350877192984
699,3.9726027397260273
700,4.133720930232558
701,3.5555555555555554
702,4.0
703,4.4
704,4.333333333333333
705,3.0833333333333335
706,5.0
707,4.1
708,4.545454545454546
709,4.541666666666667
710,4.28421052631579
711,4.181818181818182
712,4.0
713,3.71875
714,3.86046511627907
715,3.1666666666666665
716,3.4285714285714284
717,4.277777777777778
718,4.2
719,3.614678899082569
720,1.9230769230769231
721,2.7
722,3.8157894736842106
723,3.8421052631578947
724,3.764705882352941
725,4.4
726,4.232558139534884
727,3.2857142857142856
728,4.023255813953488
729,3.909090909090909
730,4.204081632653061
731,4.015384615384615
732,3.9827586206896552
733,3.3636363636363638
734,3.933333333333333
735,4.153846153846154
736,3.5555555555555554
737,3.909090909090909
738,4.315789473684211
739,4.25
740,4.75
741,4.703703703703703
742,4.545454545454546
743,4.1875
744,3.7
745,1.0
746,4.171717171717172
747,3.073394495412844
748,2.0
749,3.5
750,4.615384615384615
751,3.7
752,4.0
753,4.1
754,4.164285714285715
755,3.7333333333333334
756,4.022471910112359
757,4.129032258064516
758,4.230769230769231
759,4.666666666666667
760,4.571428571428571
761,4.315789473684211
762,4.428571428571429
763,4.571428571428571
764,4.487804878048781
765,3.9655172413793105
766,4.076923076923077
767,4.296296296296297
768,4.0256410256410255
769,3.736842105263158
770,4.25
771,4.142857142857143
772,3.8358208955223883
773,4.081081081081081
774,4.357142857142857
775,4.492307692307692
776,4.291666666666667
777,3.857142857142857
778,4.306666666666667
779,4.185185185185185
780,4.5
781,4.243243243243243
782,4.153846153846154
783,5.0
784,3.0789473684210527
785,3.64
786,3.3333333333333335
787,3.9
788,4.280701754385965
789,4.168949771689498
790,4.315789473684211
791,2.5555555555555554
792,3.8125
793,4.125
794,4.211538461538462
795,1.6666666666666667
796,4.25
797,3.111111111111111
798,4.2272727272727275
799,4.040909090909091
800,4.0
801,3.5454545454545454
802,4.5
803,4.5
804,4.333333333333333
805,3.823529411764706
806,4.777777777777778
807,3.888888888888889
808,4.0
809,4.290322580645161
810,4.351851851851852
811,3.8666666666666667
812,4.1395348837209305
813,4.333333333333333
814,3.0
815,4.6923076923076925
816,3.5555555555555554
817,4.314285714285714
818,3.466666666666667
819,3.75
820,4.208333333333333
821,5.0
822,3.9054054054054053
823,3.2
824,1.0
825,4.0588235294117645
826,4.25
827,3.5
828,2.952830188679245
829,3.8666666666666667
830,4.190476190476191
831,4.523809523809524
832,4.368421052631579
833,4.404761904761905
834,4.2
835,3.176470588235294
836,4.321428571428571
837,4.333333333333333
838,4.395833333333333
839,1.0
840,3.0
841,4.6923076923076925
842,4.0476190476190474
843,4.033333333333333
844,4.75
845,4.027777777777778
846,3.9245283018867925
847,4.611111111111111
848,4.76
849,4.0
850,4.833333333333333
851,3.9375
852,4.121212121212121
853,3.0625
854,4.642857142857143
855,3.75
856,4.166666666666667
857,4.092592592592593
858,4.0
859,4.375
860,3.725
861,4.054545454545455
862,4.5
863,3.9398496240601504
864,3.7222222222222223
865,4.107142857142857
866,4.0
867,4.325
868,3.4705882352941178
869,4.545454545454546
870,4.636363636363637
871,3.8333333333333335
872,3.5714285714285716
873,3.7419354838709675
874,3.6285714285714286
875,2.4
876,4.5
877,4.064516129032258
878,4.0
879,3.857142857142857
880,3.0
881,4.352941176470588
882,3.9504950495049505
883,3.730769230769231
884,4.571428571428571
885,4.4
886,3.659090909090909
887,3.903225806451613
888,4.222222222222222
889,3.8292682926829267
890,4.764705882352941
891,4.2
892,4.063218390804598
893,4.083333333333333
894,4.0
895,3.7676767676767677
896,4.25
897,3.7058823529411766
898,3.0
899,3.935483870967742
900,4.146341463414634
901,4.0625
902,4.909090909090909
903,4.5777777777777775
904,4.131147540983607
905,4.666666666666667
906,4.208955223880597
907,3.84
908,4.444444444444445
909,3.857142857142857
910,4.225
911,3.5714285714285716
912,4.0
913,2.7142857142857144
914,3.870967741935484
915,3.0
916,3.0
917,4.25
918,4.35
919,4.714285714285714
920,4.0
921,5.0
922,3.9411764705882355
923,4.117647058823529
924,4.375
925,4.031746031746032
926,5.0
927,4.26
928,4.203125
929,4.486486486486487
930,4.666666666666667
931,3.7565789473684212
932,3.6666666666666665
933,4.181818181818182
934,2.7142857142857144
935,4.611111111111111
936,3.9722222222222223
937,4.166666666666667
938,4.04054054054054
939,4.7
940,4.416666666666667
941,4.214285714285714
942,4.166666666666667
943,4.666666666666667
944,4.9
945,3.8181818181818183
946,4.0
947,3.772727272727273
948,3.0
949,4.659090909090909
950,2.4285714285714284
951,5.0
952,5.0
953,4.333333333333333
954,4.053571428571429
955,4.095238095238095
956,4.409090909090909
957,5.0
958,4.777777777777778
959,3.787878787878788
960,3.652173913043478
961,4.083333333333333
962,4.068181818181818
963,4.538461538461538
964,4.0
965,4.0
966,4.267605633802817
967,3.727272727272727
968,4.428571428571429
969,4.541666666666667
970,4.928571428571429
971,4.1063829787234045
972,4.3023255813953485
973,3.7
974,4.144444444444445
975,3.5806451612903225
976,3.2
977,4.310344827586207
978,3.8048780487804876
979,5.0
980,4.052631578947368
981,3.9583333333333335
982,4.05
983,4.769230769230769
984,3.875
985,3.5
986,4.545454545454546
987,2.7222222222222223
988,4.153846153846154
989,4.666666666666667
990,4.5
991,3.4583333333333335
992,5.0
993,3.4
994,4.242424242424242
995,4.266666666666667
996,4.48
997,5.0
998,4.263565891472868
999,4.333333333333333
1000,4.333333333333333
1001,3.9297297297297296
1002,4.676470588235294
1003,4.7272727272727275
1004,4.833333333333333
1005,4.733333333333333
1006,4.6
1007,4.75
1008,4.2
1009,5.0
1010,4.277777777777778
1011,4.454545454545454
1012,3.3529411764705883
1013,3.5
1014,4.076923076923077
1015,4.488888888888889
1016,4.961538461538462
1017,4.25
1018,4.409090909090909
1019,4.117647058823529
1020,3.823529411764706
1021,4.5
1022,3.9411764705882355
1023,4.428571428571429
1024,4.777777777777778
1025,2.3333333333333335
1026,4.583333333333333
1027,5.0
1028,4.212121212121212
1029,3.981132075471698
1030,4.166666666666667
1031,4.444444444444445
1032,4.473684210526316
1033,2.6363636363636362
1034,5.0
1035,1.263157894736842
1036,4.1923076923076925
1037,4.625
1038,4.041666666666667
1039,3.566666666666667
1040,3.6363636363636362
1041,3.9285714285714284
1042,3.6666666666666665
1043,5.0
1044,3.727272727272727
1045,4.2
1046,3.7766990291262137
1047,4.235294117647059
1048,4.315789473684211
1049,4.655172413793103
1050,2.9322033898305087
1051,3.4935064935064934
1052,3.869565217391304
1053,4.0
1054,5.0
1055,4.181818181818182
1056,5.0
1057,4.75
1058,1.7222222222222223
1059,3.5774647887323945
1060,4.0
1061,4.464285714285714
1062,4.4
1063,3.6363636363636362
1064,4.666666666666667
1065,3.75
1066,3.75
1067,3.6666666666666665
1068,5.0
1069,3.3684210526315788
1070,4.0
1071,3.896551724137931
1072,4.2
1073,4.0
1074,4.0
1075,3.857142857142857
1076,5.0
1077,4.5
1078,2.6857142857142855
1079,3.397163120567376
1080,4.363636363636363
1081,3.1923076923076925
1082,4.2
1083,4.352941176470588
1084,4.666666666666667
1085,3.3
1086,3.9
1087,4.333333333333333
1088,4.3076923076923075
1089,4.166666666666667
1090,3.857142857142857
1091,4.785714285714286
1092,5.0
1093,4.85
1094,3.5
1095,3.875
1096,4.2
1097,1.0
1098,3.7142857142857144
1099,4.75
1100,4.75
1101,4.5
1102,4.833333333333333
1103,4.166666666666667
1104,4.363636363636363
1105,4.5
1106,4.6875
1107,4.225
1108,5.0
1109,4.0
1110,3.9411764705882355
1111,4.5
1112,4.538461538461538
1113,3.88
1114,4.176470588235294
1115,4.833333333333333
1116,4.571428571428571
1117,3.466666666666667
1118,3.575
1119,4.666666666666667
1120,4.333333333333333
1121,4.214285714285714
1122,4.3125
1123,3.76056338028169
1124,4.18
1125,4.5
1126,4.0
1127,4.473684210526316
1128,3.4444444444444446
1129,4.454545454545454
1130,4.071428571428571
1131,3.7777777777777777
1132,4.5625
1133,4.246376811594203
1134,1.0
1135,3.3333333333333335
1136,3.7777777777777777
1137,2.8
1138,3.814814814814815
1139,4.405063291139241
1140,1.0
1141,4.4
1142,4.0
1143,4.5
1144,3.7058823529411766
1145,4.545454545454546
1146,4.538461538461538
1147,3.8333333333333335
1148,4.609756097560975
1149,4.4
1150,3.0
1151,5.0
1152,4.456521739130435
1153,4.1
1154,5.0
1155,3.6923076923076925
1156,3.44
1157,5.0
1158,4.5
1159,3.888888888888889
1160,3.75
1161,3.4761904761904763
1162,4.333333333333333
1163,3.0
1164,5.0
1165,4.28
1166,3.4
1167,3.9
1168,4.102803738317757
1169,4.304347826086956
1170,4.666666666666667
1171,1.5
1172,4.75
1173,4.714285714285714
1174,3.1315789473684212
1175,4.166666666666667
1176,4.523809523809524
1177,3.9047619047619047
1178,3.9473684210526314
1179,3.9
1180,3.5
1181,4.529411764705882
1182,4.333333333333333
1183,4.6
1184,3.5
1185,4.524590163934426
1186,3.5142857142857142
1187,4.333333333333333
1188,3.0
1189,4.368421052631579
1190,3.6666666666666665
1191,4.125
1192,4.444444444444445
1193,3.5384615384615383
1194,4.625
1195,4.0625
1196,3.0
1197,4.454545454545454
1198,4.666666666666667
1199,4.111111111111111
1200,5.0
1201,3.6842105263157894
1202,4.25
1203,4.404255319148936
1204,1.0
1205,4.7272727272727275
1206,4.555555555555555
1207,4.714285714285714
1208,2.9047619047619047
1209,3.9130434782608696
1210,3.742857142857143
1211,4.0
1212,4.125
1213,4.461538461538462
1214,3.6666666666666665
1215,4.7
1216,4.0
1217,4.0
1218,4.470588235294118
1219,3.909090909090909
1220,4.75
1221,4.0
1222,4.2727272727272725
1223,1.9285714285714286
1224,4.0588235294117645
1225,3.8
1226,3.9
1227,3.7333333333333334
1228,3.843137254901961
1229,3.6666666666666665
1230,4.615384615384615
1231,5.0
1232,4.4
1233,4.193548387096774
1234,4.0588235294117645
1235,4.444444444444445
1236,4.461538461538462
1237,4.8
1238,5.0
1239,4.357142857142857
1240,4.25
1241,4.216867469879518
1242,3.9130434782608696
1243,4.181818181818182
1244,4.392857142857143
1245,4.384615384615385
1246,5.0
1247,4.068965517241379
1248,4.8
1249,4.1923076923076925
1250,3.77027027027027
1251,3.7567567567567566
1252,4.017241379310345
1253,4.0
1254,4.461538461538462
1255,4.5
1256,4.3
1257,4.571428571428571
1258,4.523809523809524
1259,3.125
1260,4.592592592592593
1261,4.8
1262,3.317073170731707
1263,4.114285714285714
1264,4.0
1265,2.5
1266,1.0
1267,5.0
1268,4.333333333333333
1269,4.454545454545454
1270,4.205128205128205
1271,2.75
1272,4.384615384615385
1273,4.25
1274,4.404761904761905
1275,4.375
1276,4.769230769230769
1277,4.277777777777778
1278,3.272727272727273
1279,4.280701754385965
1280,4.117647058823529
1281,3.7
1282,4.171875
1283,4.2682926829268295
1284,4.153846153846154
1285,3.875
1286,4.125
1287,3.5714285714285716
1288,4.9
1289,3.3541666666666665
1290,4.142857142857143
1291,4.6
1292,3.0
1293,4.95
1294,3.1818181818181817
1295,3.8260869565217392
1296,4.5
1297,3.2
1298,4.310344827586207
1299,4.0
1300,3.0
1301,5.0
1302,4.290322580645161
1303,3.5
1304,4.266666666666667
1305,4.354838709677419
1306,3.0
1307,3.5833333333333335
1308,4.090909090909091
1309,3.5238095238095237
1310,2.5
1311,4.555555555555555
1312,4.0
1313,5.0
1314,4.5
1315,2.5555555555555554
1316,2.3333333333333335
1317,3.242424242424242
1318,4.411764705882353
1319,3.375
1320,4.448275862068965
1321,4.857142857142857
1322,4.342105263157895
1323,4.333333333333333
1324,3.0
1325,4.368421052631579
1326,3.9411764705882355
1327,4.142857142857143
1328,4.0
1329,4.428571428571429
1330,4.8
1331,4.375
1332,2.5
1333,4.25
1334,4.071428571428571
1335,3.857142857142857
1336,4.3
1337,5.0
1338,4.8
1339,4.333333333333333
1340,2.5555555555555554
1341,4.352941176470588
1342,3.6666666666666665
1343,4.172413793103448
1344,4.111111111111111
1345,1.0
1346,3.7857142857142856
1347,4.428571428571429
1348,2.2222222222222223
1349,2.5652173913043477
1350,4.214285714285714
1351,2.6666666666666665
1352,4.5
1353,4.54054054054054
1354,3.8181818181818183
1355,4.714285714285714
1356,4.214285714285714
1357,3.4444444444444446
1358,3.6363636363636362
1359,4.0
1360,3.5714285714285716
1361,1.0
1362,4.133333333333334
1363,2.625
1364,4.5
1365,4.75
1366,5.0
1367,4.166666666666667
1368,2.2857142857142856
1369,5.0
1370,3.6666666666666665
1371,4.294117647058823
1372,3.933333333333333
1373,4.8
1374,3.3333333333333335
1375,4.4
1376,3.8333333333333335
1377,4.6
1378,4.133333333333334
1379,3.5
1380,3.625
1381,2.6666666666666665
1382,3.142857142857143
1383,4.181818181818182
1384,3.25
1385,3.8823529411764706
1386,4.5
1387,3.0
1388,3.3684210526315788
1389,4.823529411764706
1390,4.5625
1391,3.875
1392,4.285714285714286
1393,4.2727272727272725
1394,4.545454545454546
1395,4.666666666666667
1396,4.8125
1397,3.5714285714285716
1398,4.214285714285714
1399,4.0
1400,4.444444444444445
1401,4.6521739130434785
1402,4.081967213114754
1403,4.454545454545454
1404,4.111111111111111
1405,4.625
1406,1.0
1407,4.28125
1408,4.125
1409,3.6470588235294117
1410,5.0
1411,3.6
1412,4.086956521739131
1413,4.166666666666667
1414,4.033333333333333
1415,3.9
1416,3.9
1417,2.95
1418,4.428571428571429
1419,4.166666666666667
1420,4.0
1421,4.0
1422,3.6666666666666665
1423,4.75
1424,3.0
1425,4.181818181818182
1426,3.5714285714285716
1427,4.0588235294117645
1428,3.888888888888889
1429,4.428571428571429
1430,3.6666666666666665
1431,4.090909090909091
1432,4.375
1433,4.222222222222222
1434,3.6666666666666665
1435,3.566666666666667
1436,3.0
1437,4.5
1438,4.4375
1439,3.3333333333333335
1440,4.0
1441,4.6
1442,4.6
1443,1.0
1444,4.2727272727272725
1445,3.3076923076923075
1446,4.625
1447,4.555555555555555
1448,3.176470588235294
1449,4.75
1450,4.375
1451,4.0
1452,4.0
1453,4.375
1454,4.25
1455,4.2
1456,3.88
1457,4.625
1458,3.7857142857142856
1459,4.25
1460,4.277777777777778
1461,4.75
1462,3.6206896551724137
1463,4.421052631578948
1464,4.2
1465,3.7777777777777777
1466,4.222222222222222
1467,5.0
1468,5.0
1469,4.625
1470,4.0
1471,3.9310344827586206
1472,3.0
1473,4.4
1474,3.235294117647059
1475,4.461538461538462
1476,3.5
1477,5.0
1478,4.2
1479,4.173913043478261
1480,4.428571428571429
1481,3.923076923076923
1482,4.043478260869565
1483,4.555555555555555
1484,3.5625
1485,2.5
1486,4.0
1487,5.0
1488,4.5625
1489,3.125
1490,2.6666666666666665
1491,4.5
1492,4.62962962962963
1493,3.6
